,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard,dUndergrad,dGrad
380,380,25,0,28,92093,2,1.7,2,0,0,0,0,0,0,0,1
381,381,63,33,34,94305,1,1.5,3,0,0,0,0,1,1,0,0
382,382,55,29,73,95616,2,2.3,3,0,0,0,0,1,1,0,0
383,383,65,41,133,94904,4,2,1,0,1,0,0,0,1,1,0
384,384,44,18,53,94608,1,0.2,1,0,0,0,0,1,0,1,0
385,385,51,25,21,9307,4,0.6,3,0,0,0,0,1,1,0,0
386,386,35,9,40,93943,3,0.9,1,0,0,0,0,1,0,1,0
387,387,30,5,41,95051,4,1.7,2,0,0,0,0,1,0,0,1
388,388,31,5,82,95482,4,1.8,2,0,0,0,0,1,0,0,1
389,389,54,30,100,95814,4,3.4,3,0,1,0,0,0,0,0,0
390,390,45,20,155,90024,1,7,1,0,0,0,0,1,1,1,0
391,391,45,19,45,92521,1,0.2,1,0,0,0,0,1,0,1,0
392,392,58,32,9,94080,3,0.3,3,0,0,0,0,0,1,0,0
393,393,54,29,48,91709,4,1.8,3,0,0,0,0,1,0,0,0
394,394,53,28,18,90095,4,0.1,3,109,0,1,1,1,1,0,0
395,395,33,9,80,91311,4,3.4,1,0,0,0,0,1,1,1,0
396,396,60,35,64,94509,2,2.8,1,0,0,0,0,0,0,1,0
397,397,50,24,29,93023,4,0.1,1,0,0,0,0,0,0,1,0
398,398,26,2,48,90503,3,0.7,2,0,0,0,0,1,0,0,1
399,399,54,30,23,94608,2,0.4,1,0,0,0,0,0,0,1,0
400,400,28,3,84,90024,4,0.2,1,0,0,0,0,1,1,1,0
401,401,36,10,179,94542,3,6.6,1,0,1,0,0,1,0,1,0
402,402,29,2,30,95747,4,1.5,2,112,0,0,0,0,1,0,1
403,403,54,28,93,91604,1,4.9,1,133,0,0,1,1,1,1,0
404,404,55,30,39,92647,2,1.9,2,0,0,0,0,0,0,0,1
405,405,61,36,60,92866,3,0.5,2,182,0,0,0,0,0,0,1
406,406,36,11,133,90245,1,3.8,1,290,0,1,1,1,1,1,0
407,407,45,19,125,92354,1,2.4,1,0,0,0,0,0,0,1,0
408,408,64,40,58,93437,1,1.8,3,0,0,0,0,1,0,0,0
409,409,60,36,89,91745,2,2.8,1,0,0,0,0,1,0,1,0
410,410,49,22,82,90019,1,2.67,2,125,0,0,0,1,0,0,1
411,411,47,23,110,94111,2,3.3,1,0,0,0,0,1,1,1,0
412,412,60,36,54,92182,4,2.3,3,0,0,1,0,0,0,0,0
413,413,45,20,89,93311,4,1.9,3,0,0,0,0,1,0,0,0
414,414,32,7,42,92407,3,2.3,1,0,0,0,0,1,0,1,0
415,415,52,28,41,94309,3,1.9,2,0,0,0,0,0,1,0,1
416,416,35,8,38,93106,4,1,2,124,0,0,0,1,0,0,1
417,417,40,15,85,94304,2,0.4,1,0,0,0,0,1,0,1,0
418,418,53,29,83,90073,4,1,2,0,0,0,0,1,0,0,1
419,419,27,0,33,90089,4,1,3,0,0,0,0,0,0,0,0
420,420,58,33,50,94501,4,2.1,1,0,0,0,0,0,1,1,0
421,421,47,22,58,93105,4,3.6,3,0,0,0,0,1,1,0,0
422,422,28,3,115,92333,4,3.1,2,0,1,0,0,0,0,0,1
423,423,46,20,145,91380,2,6.3,1,0,0,1,1,1,0,1,0
424,424,43,19,161,95616,2,7.5,1,0,0,0,0,0,0,1,0
425,425,56,30,38,92029,1,0.2,1,0,0,0,0,0,0,1,0
426,426,28,3,28,90505,4,0.8,1,0,0,0,0,1,0,1,0
427,427,42,18,75,92182,3,2.33,1,0,0,0,0,0,1,1,0
428,428,32,7,35,92521,3,1.3,1,116,0,0,0,0,1,1,0
429,429,62,38,24,94720,2,1,1,116,0,0,0,0,1,1,0
430,430,37,13,78,94998,4,0.1,2,0,0,0,0,1,0,0,1
431,431,51,26,113,94086,1,1.3,3,161,0,0,0,1,0,0,0
432,432,39,13,75,94305,3,2.1,1,224,0,0,0,1,0,1,0
433,433,43,17,91,91311,1,5.7,1,0,0,0,0,1,0,1,0
434,434,52,28,31,91330,4,0.2,1,141,0,0,0,1,1,1,0
435,435,30,6,45,95819,1,1.8,2,0,0,0,0,1,0,0,1
436,436,52,26,80,94709,3,0.8,1,0,0,0,0,0,0,1,0
437,437,61,35,50,92122,3,1.4,3,112,0,0,0,1,0,0,0
438,438,36,9,31,95825,4,1,2,0,0,1,0,1,0,0,1
439,439,58,32,113,93943,2,3.8,2,119,1,0,1,1,1,0,1
440,440,47,23,29,94304,4,0.6,1,0,0,0,0,1,0,1,0
441,441,64,39,59,92626,2,1.5,1,139,0,0,0,1,0,1,0
442,442,52,27,43,93555,1,1.3,2,0,0,1,0,1,0,0,1
443,443,58,28,122,95136,1,3,3,115,1,0,0,1,0,0,0
444,444,48,24,29,90509,1,1,1,0,0,0,0,0,0,1,0
445,445,64,40,91,93106,2,0,3,0,0,0,0,1,1,0,0
446,446,58,32,65,94590,3,2.2,3,0,0,0,0,1,0,0,0
447,447,47,23,22,93108,1,1,1,0,0,0,0,0,1,1,0
448,448,49,23,71,95134,1,1.4,3,0,0,0,0,0,0,0,0
449,449,31,4,60,94588,4,2,2,0,0,0,0,1,1,0,1
450,450,61,37,60,91706,3,2,3,0,0,0,0,1,0,0,0
451,451,51,25,69,95747,1,0.3,1,0,0,0,0,1,1,1,0
452,452,28,-2,48,94132,2,1.75,3,89,0,0,0,1,0,0,0
453,453,39,13,21,94022,3,0.2,2,0,0,0,0,0,0,0,1
454,454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0,0,1
455,455,50,24,29,94110,3,0.9,3,0,0,0,0,0,0,0,0
456,456,30,4,60,91107,4,2.2,2,0,0,0,0,1,0,0,1
457,457,64,39,42,92068,3,0.5,2,116,0,0,0,1,0,0,1
458,458,29,3,69,94303,3,0.3,3,0,0,0,0,0,0,0,0
459,459,48,24,20,95841,1,1,1,0,0,0,0,1,1,1,0
460,460,35,10,200,91107,2,3,1,458,0,0,0,0,0,1,0
461,461,60,36,141,90277,2,2.1,1,0,0,0,0,1,1,1,0
462,462,55,30,81,92123,2,3.7,1,0,0,1,0,0,0,1,0
463,463,29,4,183,91423,3,8.3,3,0,1,0,0,1,0,0,0
464,464,48,22,149,94928,2,5.5,2,0,1,1,1,1,0,0,1
465,465,43,19,83,94305,4,3.6,3,0,1,0,0,0,1,0,0
466,466,66,42,35,94305,1,1.9,2,172,0,0,0,1,0,0,1
467,467,25,0,13,91342,2,0.9,3,0,0,0,0,1,0,0,0
468,468,45,20,39,90232,1,2.4,1,0,0,0,0,0,1,1,0
469,469,34,10,21,92634,1,0.5,3,0,0,0,0,1,0,0,0
470,470,48,23,10,94609,2,0.7,3,0,0,0,0,1,1,0,0
471,471,32,6,84,91006,4,1.8,2,0,0,0,0,0,0,0,1
472,472,50,24,30,91768,4,0.1,1,161,0,0,0,1,1,1,0
473,473,43,19,31,90007,4,0.3,1,156,0,0,0,1,0,1,0
474,474,64,39,182,93955,1,1.2,2,547,1,0,0,1,0,0,1
475,475,60,34,114,90028,2,6.9,1,0,0,0,0,1,0,1,0
476,476,43,19,152,92008,3,6.1,2,0,1,0,0,0,0,0,1
477,477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1,0,1
478,478,64,39,24,95112,4,0.4,2,78,0,0,0,1,0,0,1
479,479,44,20,150,95060,2,3.3,1,0,0,0,0,0,1,1,0
480,480,60,36,132,92154,2,6,1,470,0,0,0,1,1,1,0
481,481,54,29,68,94998,3,1.6,3,0,0,0,0,1,1,0,0
482,482,33,9,53,94063,1,1.2,1,0,0,0,0,0,1,1,0
483,483,56,32,173,94022,1,4.6,2,88,1,0,1,1,0,0,1
484,484,29,5,30,90095,3,1,2,0,0,0,0,0,0,0,1
485,485,25,1,113,95023,2,0.2,1,0,0,0,0,1,1,1,0
486,486,60,34,15,95014,1,0.8,2,0,0,0,0,1,0,0,1
487,487,55,30,84,92173,2,3.7,1,304,0,1,0,1,0,1,0
488,488,39,13,88,94117,4,1.4,2,0,0,0,0,1,1,0,1
489,489,37,13,43,94122,3,2.8,1,0,0,0,0,1,0,1,0
490,490,53,28,43,91380,2,2.1,3,0,0,0,1,1,1,0,0
491,491,34,10,90,94303,2,2.7,1,0,0,0,0,1,0,1,0
492,492,42,18,34,92115,4,0.3,1,104,0,1,0,1,0,1,0
493,493,60,36,38,94596,4,1.3,1,0,0,0,0,1,0,1,0
494,494,50,24,173,94720,1,1,1,0,0,0,0,1,1,1,0
495,495,41,17,160,92647,2,8,1,0,0,0,0,1,0,1,0
496,496,25,0,44,94545,4,0.6,2,0,0,0,0,1,1,0,1
497,497,50,24,83,94301,2,0.4,3,0,0,0,0,1,0,0,0
498,498,48,22,94,90623,4,2.6,3,0,0,0,0,1,0,0,0
499,499,32,8,43,95023,1,2.1,3,0,0,0,0,0,1,0,0
500,500,50,25,42,93108,3,1.7,2,0,0,0,0,1,0,0,1
501,501,59,33,34,92177,2,0.3,1,0,0,0,0,0,0,1,0
502,502,50,26,39,90640,3,1.9,2,0,0,0,0,1,0,0,1
503,503,44,19,70,92833,1,0.1,2,0,0,0,0,0,0,0,1
504,504,31,5,39,94022,4,1.8,3,185,0,0,0,0,1,0,0
505,505,40,10,44,94720,3,2,3,0,0,0,0,1,0,0,0
506,506,36,12,69,94305,3,3.1,2,0,1,0,0,1,0,0,1
507,507,51,25,44,94608,3,0.9,3,0,0,0,0,0,0,0,0
508,508,64,40,32,91380,3,0.1,3,0,0,0,0,1,0,0,0
509,509,47,22,15,95521,2,0.7,3,0,0,0,0,0,0,0,0
510,510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0,1,0
511,511,51,26,62,95136,1,1.3,2,221,0,0,0,1,0,0,1
512,512,31,5,82,94143,4,2.2,2,0,0,0,0,0,0,0,1
513,513,39,14,54,95035,3,3,1,108,0,0,0,0,1,1,0
514,514,30,6,48,94607,1,2.1,3,0,0,0,0,0,0,0,0
515,515,27,1,74,91730,3,0.3,3,0,0,0,0,1,0,0,0
516,516,41,16,113,92780,1,1,3,211,0,0,0,0,1,0,0
517,517,53,27,81,90009,3,1.7,2,0,0,0,0,0,0,0,1
518,518,54,27,43,92834,3,1,2,169,0,0,0,0,0,0,1
519,519,28,4,34,92677,1,1.8,2,0,0,0,0,1,0,0,1
520,520,34,9,48,95616,1,2.5,3,105,0,0,0,1,0,0,0
521,521,61,37,54,90024,4,1.2,2,129,0,0,0,1,1,0,1
522,522,48,24,75,92518,4,1.4,2,0,0,0,0,1,0,0,1
523,523,36,11,72,91007,1,2.8,1,224,0,0,0,0,0,1,0
524,524,56,31,39,93023,4,0.9,1,0,0,0,0,0,0,1,0
525,525,24,-1,75,93014,4,0.2,1,0,0,0,0,1,0,1,0
526,526,64,38,79,94024,2,2.8,1,179,0,0,0,0,0,1,0
527,527,26,2,205,93106,1,6.33,1,271,0,0,0,0,1,1,0
528,528,33,8,65,90027,2,0.1,1,89,0,0,0,1,0,1,0
529,529,64,39,122,90089,4,0.2,1,378,1,0,0,1,0,1,0
530,530,39,15,82,95207,1,0.8,2,0,0,0,0,1,0,0,1
531,531,54,30,21,91706,2,0.2,1,0,0,0,0,0,1,1,0
532,532,32,6,50,90401,4,2.1,3,0,0,1,1,1,1,0,0
533,533,62,37,39,94305,2,2.8,1,113,0,0,1,1,1,1,0
534,534,27,2,101,92807,1,1.9,1,0,0,0,0,0,0,1,0
535,535,53,28,41,93117,2,0.6,3,0,0,1,0,0,0,0,0
536,536,51,25,132,94143,1,0.3,1,0,0,0,0,1,0,1,0
537,537,25,-1,43,92173,3,2.4,2,176,0,0,0,1,0,0,1
538,538,44,20,131,90717,1,4.9,3,0,1,0,0,1,0,0,0
539,539,31,5,11,94534,1,0.4,2,76,0,0,0,0,1,0,1
540,540,57,32,21,94720,1,0.3,3,117,0,0,0,0,0,0,0
541,541,25,-1,109,94010,4,2.3,3,314,0,0,0,1,0,0,0
542,542,30,6,141,95014,2,4.33,1,0,0,0,0,0,0,1,0
543,543,40,14,81,94709,3,0.1,1,0,0,0,0,1,0,1,0
544,544,63,38,54,94704,3,2.4,1,90,0,0,0,0,1,1,0
545,545,35,10,164,91614,2,7.8,1,0,0,0,0,1,0,1,0
546,546,43,19,28,94303,4,0.3,1,87,0,0,0,0,0,1,0
547,547,27,2,68,94025,3,2.6,3,203,0,1,0,0,0,0,0
548,548,44,14,44,94132,3,2,3,180,0,1,1,1,1,0,0
549,549,49,23,61,94117,1,1.4,3,0,0,0,0,1,1,0,0
550,550,61,36,35,94110,3,1.3,2,0,0,0,0,0,1,0,1
551,551,60,34,54,94301,3,0.3,2,0,0,0,0,1,1,0,1
552,552,59,34,14,93118,1,0.1,1,0,0,0,0,1,1,1,0
553,553,28,3,52,90024,4,2.2,1,230,0,0,0,1,0,1,0
554,554,52,28,101,91330,2,0.3,1,0,0,0,0,0,0,1,0
555,555,28,2,149,94720,2,7.2,1,0,0,0,0,1,0,1,0
556,556,34,8,35,92037,4,0.8,1,137,0,0,1,1,1,1,0
557,557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0,0,0
558,558,39,15,118,95039,2,1.9,1,0,0,0,0,0,1,1,0
559,559,30,5,38,95064,4,2,2,0,0,1,0,0,0,0,1
560,560,49,25,24,95818,4,0.2,1,138,0,0,0,1,0,1,0
561,561,43,18,59,93943,1,3.7,3,0,0,0,0,1,0,0,0
562,562,63,33,41,94234,4,1.67,3,0,0,0,0,1,0,0,0
563,563,28,3,85,94035,1,0.8,2,0,0,0,0,1,1,0,1
564,564,51,27,12,94608,4,1,1,0,0,0,0,1,0,1,0
565,565,33,7,32,94904,1,0.6,3,152,0,0,0,0,0,0,0
566,566,55,29,79,90210,3,0.8,1,0,0,0,0,1,0,1,0
567,567,53,28,175,95060,3,3.6,3,0,1,0,1,1,1,0,0
568,568,34,8,28,95112,3,0.9,1,0,0,0,0,0,0,1,0
569,569,34,9,41,92101,2,0.1,1,161,0,0,0,1,1,1,0
570,570,40,14,70,95136,3,2.1,1,185,0,0,0,0,0,1,0
571,571,49,25,161,94928,3,6.5,2,485,1,1,1,0,0,0,1
572,572,35,9,53,94143,4,2.2,2,0,0,0,0,1,0,0,1
573,573,39,15,128,92333,1,3.4,1,0,0,0,0,0,0,1,0
574,574,55,28,50,95020,3,1,2,0,0,0,0,1,1,0,1
575,575,29,5,80,94709,2,2,2,0,0,0,0,1,1,0,1
576,576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0,0,1
577,577,25,-1,48,92870,3,0.3,3,0,0,0,0,0,1,0,0
578,578,52,28,149,94043,2,6.8,1,0,0,0,0,1,0,1,0
579,579,46,19,49,92124,3,2.5,2,0,0,0,0,1,1,0,1
580,580,57,33,88,93524,1,2.7,2,0,0,0,0,1,0,0,1
581,581,52,22,22,90049,4,0.4,3,0,0,0,0,1,1,0,0
582,582,28,3,55,94521,4,2.2,1,0,0,0,0,1,1,1,0
583,583,44,18,72,95678,1,0.7,3,155,0,0,0,0,0,0,0
584,584,24,-1,38,95045,2,1.7,2,0,0,0,0,1,0,0,1
585,585,40,16,114,91604,1,3.4,1,300,0,0,0,1,0,1,0
586,586,34,4,83,92653,4,4,3,0,0,0,0,1,0,0,0
587,587,39,14,101,94305,2,0.4,1,0,0,0,0,1,1,1,0
588,588,50,24,94,93305,1,4.9,1,272,0,0,0,1,0,1,0
589,589,41,17,40,93117,2,2.5,1,0,0,0,1,1,1,1,0
590,590,31,7,128,92821,1,6,1,0,0,0,0,0,0,1,0
591,591,29,3,39,94612,4,2.1,3,0,0,0,0,1,0,0,0
592,592,30,5,51,92037,1,1,1,0,0,0,0,1,0,1,0
593,593,44,20,79,95051,4,2,3,0,0,1,1,1,1,0,0
594,594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0,0,1
595,595,50,26,85,94143,1,0,1,144,0,0,0,0,0,1,0
596,596,42,18,41,92121,1,1.8,1,94,0,0,0,1,0,1,0
597,597,48,22,152,94022,1,3.5,3,0,1,0,0,1,0,0,0
598,598,24,-2,125,92835,2,7.2,1,0,0,1,0,0,1,1,0
599,599,56,31,11,92374,2,0.2,3,90,0,0,0,0,0,0,0
600,600,28,4,103,94720,2,2.5,1,0,0,0,0,1,1,1,0
601,601,56,30,141,94143,2,0.5,1,0,0,0,0,1,0,1,0
602,602,58,32,38,91320,1,1.4,1,0,0,0,0,1,1,1,0
603,603,29,5,135,95035,2,0.6,1,0,0,0,0,0,0,1,0
604,604,63,38,28,94720,2,0.5,2,89,0,0,0,1,0,0,1
605,605,28,3,70,90245,4,2.2,1,240,0,0,0,0,1,1,0
606,606,57,31,41,91330,1,0.2,1,0,0,0,0,1,1,1,0
607,607,34,8,81,91741,3,0.9,2,208,0,0,0,1,0,0,1
608,608,28,3,170,95014,1,0.1,3,0,1,0,0,0,0,0,0
609,609,27,2,55,91910,4,1.7,2,0,0,0,0,1,0,0,1
610,610,37,11,24,91770,4,1.5,3,0,0,0,0,0,0,0,0
611,611,52,28,81,94132,3,1.8,2,275,0,0,0,0,0,0,1
612,612,49,23,32,94701,4,1.8,1,83,0,0,0,0,0,1,0
613,613,65,40,129,90095,1,1.3,1,0,0,0,0,1,1,1,0
614,614,60,35,108,94904,1,0.9,1,0,0,1,0,0,0,1,0
615,615,37,12,180,90034,1,8.6,1,0,0,0,0,1,1,1,0
616,616,63,37,139,93943,2,6.9,1,0,0,0,0,0,0,1,0
617,617,40,14,33,94025,2,1.4,3,0,0,0,0,1,1,0,0
618,618,46,20,74,94024,4,2.6,3,0,0,0,0,1,0,0,0
619,619,63,37,42,91320,2,0.7,3,115,0,0,0,1,0,0,0
620,620,57,27,73,93106,1,3,3,0,0,0,0,0,0,0,0
621,621,33,8,115,91129,4,2.9,2,0,1,0,0,1,0,0,1
622,622,41,17,114,91125,2,1.8,2,0,0,0,0,1,0,0,1
623,623,41,17,92,93555,2,1.9,1,131,0,0,0,1,0,1,0
624,624,44,19,34,95616,1,0.3,3,78,0,0,0,1,0,0,0
625,625,33,6,54,92821,2,1.67,2,122,0,0,0,1,0,0,1
626,626,52,28,64,95605,2,1,3,211,0,0,0,1,0,0,0
627,627,30,6,42,94305,1,0.2,3,100,0,0,0,0,1,0,0
628,628,45,19,70,92677,3,2.1,1,0,0,0,0,1,0,1,0
629,629,49,24,51,90071,1,1.3,2,0,0,0,0,0,0,0,1
630,630,45,19,71,91711,4,2.9,1,218,0,0,1,1,1,1,0
631,631,32,7,35,96651,3,1.3,1,108,0,0,0,0,1,1,0
632,632,45,18,40,94960,3,1,2,0,0,0,0,1,0,0,1
633,633,57,32,165,94720,4,2.7,3,0,1,0,0,1,0,0,0
634,634,61,31,18,94583,1,1.5,3,0,0,0,0,1,1,0,0
635,635,57,31,32,90034,3,1.4,1,0,0,1,1,1,1,1,0
636,636,60,35,35,90509,3,0.2,1,169,0,0,0,1,0,1,0
637,637,40,16,120,92037,2,6.1,1,196,0,0,0,1,0,1,0
638,638,53,28,31,90245,4,0.1,3,0,0,0,0,1,0,0,0
639,639,42,16,35,92054,3,1.5,1,0,0,0,0,0,0,1,0
640,640,62,36,32,92646,2,0.2,3,0,0,0,0,1,1,0,0
641,641,43,18,85,94960,1,3.7,3,327,0,1,0,1,0,0,0
642,642,35,10,139,95060,2,7.8,1,0,0,0,0,0,0,1,0
643,643,50,24,103,94132,1,0.3,1,0,0,0,0,1,0,1,0
644,644,45,21,152,91902,2,1.4,1,0,0,0,0,1,0,1,0
645,645,52,27,33,92121,2,2,2,0,0,0,0,1,0,0,1
646,646,35,9,84,95120,4,2.2,2,322,0,0,0,0,0,0,1
647,647,58,33,61,90033,4,1.7,1,0,0,0,0,0,0,1,0
648,648,62,38,64,95064,4,2.2,1,123,0,1,1,1,1,1,0
649,649,50,25,34,95621,1,1.3,2,0,0,0,0,1,0,0,1
650,650,25,-1,82,92677,4,2.1,3,0,0,0,0,1,0,0,0
651,651,47,22,122,90037,1,5.1,3,163,1,1,0,0,0,0,0
652,652,28,4,58,92121,3,1.5,1,131,0,0,0,0,0,1,0
653,653,34,9,92,90005,1,2.8,1,0,0,0,0,1,0,1,0
654,654,49,23,78,92691,2,2.4,2,205,0,0,0,0,1,0,1
655,655,54,29,129,93940,4,4.2,3,0,1,0,0,0,0,0,0
656,656,50,25,13,91109,2,0.7,3,0,0,0,0,0,0,0,0
657,657,37,11,81,94539,1,2.8,3,145,0,0,0,0,0,0,0
658,658,38,8,23,95207,1,0.67,3,0,0,0,0,0,0,0,0
659,659,52,26,35,91711,3,0.9,3,0,0,0,0,0,0,0,0
660,660,63,39,79,93009,4,1.7,2,0,0,0,0,1,1,0,1
661,661,39,14,165,92126,2,3.3,1,0,0,0,0,1,0,1,0
662,662,63,38,52,94720,2,2.8,1,0,0,0,0,1,0,1,0
663,663,65,41,185,93561,3,2,2,0,1,0,0,0,0,0,1
664,664,46,20,49,90503,3,2.2,2,0,0,0,0,0,0,0,1
665,665,54,30,64,95126,1,1.8,3,227,0,0,0,0,1,0,0
666,666,54,24,61,92866,4,2,3,0,0,1,0,1,0,0,0
667,667,52,26,112,92120,1,2.4,1,0,0,1,1,1,1,1,0
668,668,63,39,72,93106,3,2,3,190,0,1,0,1,0,0,0
669,669,66,41,18,94010,3,0.5,1,0,0,0,0,0,0,1,0
670,670,56,29,41,94109,4,2.5,2,0,0,0,0,0,0,0,1
671,671,23,-1,61,92374,4,2.6,1,239,0,0,0,1,0,1,0
672,672,65,41,105,92612,1,3,2,282,1,1,1,1,0,0,1
673,673,51,27,23,96651,1,0.2,1,0,0,0,0,1,0,1,0
674,674,34,10,22,95670,1,0.5,3,85,0,0,0,0,0,0,0
675,675,49,23,59,95827,3,2.1,1,0,0,0,0,0,0,1,0
676,676,29,2,33,91711,1,2,2,160,0,0,0,0,0,0,1
677,677,47,23,11,94063,1,0.9,3,103,0,0,0,0,1,0,0
678,678,46,21,204,92780,2,2.8,1,0,0,0,0,1,0,1,0
679,679,52,27,61,92101,4,1.8,3,207,0,0,0,0,0,0,0
680,680,55,31,103,92093,3,1.8,2,364,0,0,0,0,0,0,1
681,681,61,36,51,94706,3,1.5,1,0,0,0,0,0,1,1,0
682,682,34,9,164,94720,1,6,3,0,1,0,0,1,0,0,0
683,683,58,34,12,90504,1,0.1,2,0,0,0,0,0,1,0,1
684,684,40,16,82,91311,1,3.6,2,0,0,0,0,0,0,0,1
685,685,43,17,164,90266,1,2.4,1,449,0,0,0,1,0,1,0
686,686,35,8,48,93107,2,1.67,2,0,0,0,0,1,0,0,1
687,687,24,-1,38,92612,4,0.6,2,0,0,0,0,1,0,0,1
688,688,48,22,65,92120,2,1.5,2,0,0,0,0,1,0,0,1
689,689,44,20,71,94304,4,1.9,1,207,0,0,0,1,0,1,0
690,690,54,30,18,94591,1,0.3,1,0,0,1,1,1,0,1,0
691,691,59,34,52,94115,2,1.6,3,75,0,0,0,1,0,0,0
692,692,45,18,48,90025,3,2.5,2,113,0,0,0,1,1,0,1
693,693,26,2,30,94720,1,1,3,111,0,0,0,0,0,0,0
694,694,40,15,40,92096,2,2.2,3,107,0,0,0,1,0,0,0
695,695,32,7,112,90740,1,3.8,1,81,0,0,0,1,0,1,0
696,696,29,4,115,92717,1,1.9,1,0,0,0,0,0,0,1,0
697,697,51,27,63,92251,2,1,3,82,0,0,0,1,0,0,0
698,698,42,17,85,92648,1,3.7,3,0,0,0,0,1,0,0,0
699,699,64,38,59,92028,1,2.5,3,220,0,0,0,0,0,0,0
700,700,44,20,68,95060,1,0.8,3,91,0,0,0,0,0,0,0
701,701,37,11,84,90089,2,1.8,1,0,0,0,0,1,1,1,0
702,702,44,19,62,93106,3,0.8,3,0,0,0,0,0,1,0,0
703,703,35,9,109,92709,3,4,1,0,1,0,0,0,0,1,0
704,704,41,17,141,94022,2,7.6,1,92,0,0,0,0,0,1,0
705,705,56,32,129,94065,1,7.4,1,0,0,0,0,0,0,1,0
706,706,62,36,30,94720,3,0.7,2,0,0,0,0,1,0,0,1
707,707,58,34,148,95819,1,4.7,1,0,0,0,0,1,0,1,0
708,708,47,20,25,95064,3,0.67,2,0,0,0,0,1,1,0,1
709,709,35,10,21,92182,3,1.3,1,115,0,0,0,0,0,1,0
710,710,29,4,72,95841,4,2.2,1,0,0,0,0,1,0,1,0
711,711,43,17,59,94085,3,0.9,3,87,0,0,0,1,1,0,0
712,712,62,37,83,91754,3,1.8,2,187,0,1,0,0,0,0,1
713,713,41,16,10,94123,2,0.3,2,0,0,0,0,1,0,0,1
714,714,34,9,84,92009,3,0.6,2,0,0,0,0,1,0,0,1
715,715,50,23,98,92068,3,2,2,0,0,0,0,0,0,0,1
716,716,47,23,32,92130,1,1,1,0,0,1,1,1,1,1,0
717,717,29,5,31,96064,4,0.4,2,161,0,0,0,1,1,0,1
718,718,59,34,94,93940,3,0.5,1,0,0,0,0,0,1,1,0
719,719,56,31,21,90024,2,0.2,3,137,0,0,1,1,1,0,0
720,720,61,35,110,92521,3,4.4,1,0,0,1,0,1,0,1,0
721,721,58,32,38,94025,1,2.2,3,0,0,0,0,0,0,0,0
722,722,49,24,39,92717,1,1.4,3,0,0,0,0,1,0,0,0
723,723,45,21,132,91103,3,1.2,2,0,1,0,1,1,1,0,1
724,724,50,24,61,94301,4,2.6,1,0,0,0,0,1,0,1,0
725,725,64,38,92,94086,1,2,1,0,0,0,0,1,0,1,0
726,726,39,15,119,92037,2,6.1,1,0,0,0,0,0,0,1,0
727,727,58,33,53,91030,4,2.1,1,0,0,0,0,1,0,1,0
728,728,62,37,18,92037,3,1.3,2,0,0,0,0,1,0,0,1
729,729,45,20,114,94720,2,4.4,2,0,1,0,0,0,0,0,1
730,730,58,28,90,93106,1,3,3,0,0,0,0,0,1,0,0
731,731,43,18,140,95616,1,7,1,205,0,0,0,1,0,1,0
732,732,28,3,90,90066,2,3.3,1,0,0,0,0,1,1,1,0
733,733,26,1,85,90064,1,1.9,1,0,0,0,0,1,0,1,0
734,734,49,24,80,92009,1,1.2,1,0,0,0,0,1,0,1,0
735,735,66,42,53,92182,2,1.1,1,0,0,0,0,1,1,1,0
736,736,33,7,49,95403,4,2.2,2,0,0,0,0,1,0,0,1
737,737,61,35,152,91016,3,3.3,3,0,1,0,0,1,0,0,0
738,738,64,37,138,94709,2,2.8,2,0,1,0,0,1,0,0,1
739,739,36,10,80,94596,4,2.2,2,0,0,0,0,1,0,0,1
740,740,49,23,82,91902,2,2.4,2,0,0,0,0,0,0,0,1
741,741,52,27,195,90266,1,8.1,1,0,0,0,0,0,0,1,0
742,742,61,37,22,94590,1,1.2,3,0,0,0,0,1,0,0,0
743,743,32,6,81,92626,1,2.5,1,0,0,0,0,1,0,1,0
744,744,61,37,40,94539,4,2.2,1,0,0,1,1,1,1,1,0
745,745,45,20,154,94720,2,2.8,1,0,0,1,0,1,0,1,0
746,746,30,4,49,93955,3,1.1,2,0,0,0,0,0,1,0,1
747,747,62,37,85,95051,4,3.4,2,0,0,0,0,1,0,0,1
748,748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0,0,1
749,749,41,17,14,91330,1,1,1,0,0,0,0,0,0,1,0
750,750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1,0,1
751,751,29,5,138,93106,2,4.33,1,0,0,0,0,1,0,1,0
752,752,53,28,98,90210,1,1.3,3,355,0,0,0,1,0,0,0
753,753,64,39,22,90071,4,0.6,2,0,0,0,0,0,0,0,1
754,754,49,23,49,94720,1,1.2,2,0,0,0,0,1,1,0,1
755,755,38,14,102,95020,2,1.9,1,0,0,0,1,1,1,1,0
756,756,56,30,45,91103,4,0.7,2,0,0,0,0,0,1,0,1
757,757,56,31,82,95348,4,1.3,3,0,0,0,0,1,0,0,0
